Regulation,Ensembl ID,log2 Fold Change,Adj.Pval,Symbol,Chr,Type,NSIP_73,NSIP_117,NSIP_122,NSIP_173,NSIP_179,NSIP_187,NSIP_197,NSIP_203,NSIP_80,NSIP_63,NSIP_81,NSIP_82,NSIP_84,NSIP_93,HEALTHY_24,HEALTHY_30,HEALTHY_32
Up,AL033523.1,3.850717528,8.63E-04,NA,NANA,NA,5.116317976,6.499275421,2.927940217,3.620334759,5.495243206,4.724350208,4.649406881,4.091097756,5.550140974,7.843329387,8.733730574,6.066691423,7.102472726,4.843937167,3.625789224,2.648936706,3.364381028
Up,AC108134.2,3.850710082,1.49E-06,NA,NANA,NA,6.048827423,7.246274374,5.325613382,6.574047019,5.011687226,5.873398185,6.072301226,6.252429333,5.597343327,5.204081802,6.152000811,8.741764344,7.391794778,6.848445408,3.750288076,3.508955621,3.001481854
Up,ENSG00000144481,3.85032321,2.50E-02,TRPM8,2q37.1,protein_coding,4.722090283,2.30150653,2,2,2.892486027,2.792072235,2,2.586548077,2.474663246,7.450262513,3.980918254,5.354606775,4.533670412,3.347632735,2.187861428,2.191566477,2.193015684
Up,ENSG00000177363,3.850247229,1.97E-02,LRRN4CL,11q12.3,protein_coding,3.519085808,3.628482617,2,2.87167451,2,2,5.067592255,3.588131912,2.831218676,4.695344106,3.604326202,4.271036688,3.725306293,3.193741221,2,2.511983174,2
Up,ENSG00000256030,3.849264484,5.66E-03,CBX3P4,12p13.33,transcribed_processed_pseudogene,4.242507246,2.763234881,2.927940217,2.698075403,2.715699398,3.300486713,3.636746245,2.8093932,2.981110704,3.402244509,3.492525312,3.233028716,2.916183574,3.486679494,2.187861428,2,2.193015684
Up,ENSG00000245648,3.84862487,1.14E-04,KLRK1-AS1,12p13.2,lncRNA,4.628445549,5.116067474,4.339567764,3.886278076,3.999026873,4.363312868,5.067592255,3.910376565,4.291585357,5.929830221,7.29707226,4.776650969,6.407778204,4.281655173,2.638116342,3.094928012,2.193015684
Up,ENSG00000198695,3.847511133,3.88E-04,MT-ND6,MT,protein_coding,14.85146093,13.11423811,17.20832323,13.0347081,13.56947334,13.1190775,15.90015788,11.19147666,13.13166204,12.26065031,11.29646946,10.20667584,9.196376367,9.595035658,9.642959757,9.499190846,9.655024172
Up,Z99129.3,3.847176549,9.19E-04,NA,NANA,NA,3.714039411,4.088830158,3.890514063,3.166508634,3.835567079,3.675671194,3.039011018,3.172566661,3.738795043,6.44711056,6.578900141,4.129777112,5.109227293,3.730058582,2.638116342,2.360652009,2.363228869
Up,ENSG00000183921,3.846168526,2.34E-04,SDR42E2,16p12.2,protein_coding,4.810025308,5.154233855,2.927940217,3.519550611,4.279077529,5.055820063,4.649406881,4.003565098,5.47630902,5.287373576,7.596512003,4.776650969,6.21450633,4.679715807,3.170992626,2.648936706,2.193015684
Up,ENSG00000113749,3.845857765,2.58E-06,HRH2,5q35.2,protein_coding,8.060219693,8.096027854,7.8878901,7.934503443,8.371272188,7.073663402,9.560391731,9.474366564,9.210151814,10.34537544,8.205141405,7.715560622,6.455225415,10.99815549,5.566543523,5.432720138,5.002592246
Up,ENSG00000105792,3.845635852,2.98E-03,CFAP69,7q21.13,protein_coding,6.522208805,9.145887078,5.564462623,4.676629738,8.17578383,7.3400007,4.873598929,4.251680005,8.637599194,7.337532476,11.52897665,5.742059572,9.904691024,6.960065319,5.266424613,5.250989112,4.480478257
Up,ENSG00000129474,3.84492646,1.16E-03,AJUBA,14q11.2,protein_coding,4.304374148,5.191416516,5.564462623,2.271959108,4.806242724,4.293268182,4.649406881,3.002377711,5.398493848,6.334124053,8.257385456,5.289671656,7.379549601,4.791246753,2.875342688,3.094928012,3.001481854
Up,ENSG00000235488,3.844513424,7.52E-04,JARID2-AS1,6p22.3,lncRNA,4.97128489,4.497896937,2.537324753,2.698075403,4.074298501,3.781793089,3.039011018,3.172566661,3.738795043,3.402244509,3.980918254,3.364964204,3.472089076,4.843937167,2.187861428,2.360652009,2.193015684
Up,ENSG00000224982,3.843803965,5.34E-02,TMEM233,12q24.23,protein_coding,2.871350845,2.763234881,2,2.271959108,2.279879007,2.314816316,2,2,2.66392817,5.440785918,3.239005741,3.887992662,3.561524859,2.825761993,2,2.360652009,2
Up,ENSG00000254285,3.842905459,1.06E-02,KRT8P3,8q12.3,processed_pseudogene,4.039193248,4.307813766,3.70327539,2.271959108,3.191915294,2.982154384,2,2.586548077,3.46109485,3.402244509,5.395406504,2.92630283,3.274641306,2.599299359,2,2,2.515462468
Up,ENSG00000234456,3.842638664,1.02E-05,MAGI2-AS3,7q21.11,lncRNA,5.183709819,7.237412711,4.576296565,5.897134551,6.605028658,6.074716321,5.238565024,5.004158426,5.751356848,7.923629331,8.403643039,6.231347358,7.861218691,6.450004745,3.257457016,2.774009101,4.149135226
Up,ENSG00000178187,3.842439588,6.31E-03,ZNF454,5q35.3,protein_coding,2.871350845,4.908440124,3.890514063,2,3.651192063,3.675671194,2,3.002377711,4.893031709,5.579441441,6.435101657,4.678612313,4.660540692,3.193741221,2.761600005,2.360652009,2
Up,ENSG00000137975,3.842067898,5.04E-03,CLCA2 ENSG00000137975,1p22.3,protein_coding,6.836768377,9.444276746,6.834307219,3.965045117,6.922709225,5.581760664,6.320970858,2.32287965,9.036933329,6.51780037,12.14020364,5.836014444,11.19117104,7.250908768,4.249444428,5.577033969,3.516499286
Up,ENSG00000235508,3.841872755,4.94E-03,RPS2P7,20q13.12,processed_pseudogene,3.293609595,5.657815495,5.769328282,4.629043955,3.191915294,5.289645328,2,4.173621971,6.101662148,4.099715818,2.294813454,2.92630283,2.615670504,2.599299359,2.187861428,2.511983174,2.515462468
Up,ENSG00000180712,3.841332557,1.46E-04,LINC02363,4q35.1,lncRNA,4.810025308,6.942567525,4.779601204,5.703974347,6.162963393,4.724350208,5.878984378,6.133763433,6.811305106,6.551887441,9.570537106,4.776650969,7.433852489,6.935996505,4.116955257,3.435114543,3.194312057
Up,ENSG00000204434,3.841148055,8.01E-02,POTEKP,2q21.1,unprocessed_pseudogene,2.871350845,2,2,2,2.279879007,2.314816316,2,2.32287965,2.256765414,5.70593162,3.239005741,3.973169967,2.23563311,3.193741221,2,2.191566477,2.193015684
Up,ENSG00000066405,3.840408301,3.03E-03,CLDN18,3q22.3,protein_coding,5.453188319,4.437276585,5.325613382,3.166508634,2.715699398,2.982154384,2,4.325730554,3.738795043,5.366117969,3.239005741,5.15031543,4.488773698,3.021452212,2,2.889098255,2
Up,ENSG00000170153,3.840274388,6.95E-04,RNF150,4q31.21,protein_coding,5.425614566,4.665826194,2,5.248732319,5.35134586,3.880640875,4.058127951,4.325730554,4.347874008,7.149975468,7.985266914,5.354606775,5.354171825,5.125107117,2.875342688,3.094928012,2.653154559
Up,AC009495.3,3.840217766,5.69E-04,NA,NANA,NA,3.293609595,4.165577728,2.537324753,3.29403227,3.191915294,4.555095981,6.242748499,4.091097756,4.81530987,4.812455238,5.543017994,3.233028716,4.577212005,4.620540998,2.354054815,2.774009101,2
Up,ENSG00000144893,3.839473713,1.50E-04,MED12L,3q25.1,protein_coding,5.896468654,4.665826194,4.204838992,4.421256619,4.849738854,4.827073485,8.433632246,4.46332038,4.73316134,7.667933277,6.632632706,5.476316334,5.403384906,5.767339714,2.980769487,2.774009101,3.516499286
Up,AC245407.2,3.839418242,6.14E-06,NA,NANA,NA,7.188075724,8.469664206,6.558509051,6.235756737,5.495243206,8.712616351,7.162250844,4.758936071,6.618850984,4.920769468,8.615282044,7.703147194,7.741933518,6.062372985,4.291035018,3.275025103,4.052873806
Up,ENSG00000226125,3.838968735,1.77E-02,LINC01907,2q37.1,lncRNA,3.410748135,2.30150653,2.537324753,2.87167451,2.715699398,2.982154384,3.039011018,2.32287965,2.831218676,6.029967926,3.492525312,4.336797047,3.045820324,2.330547295,2,2.360652009,2.193015684
Up,AC084398.2,3.838630561,5.88E-02,NA,NANA,NA,3.026246778,2.763234881,2,3.026610167,2.892486027,2.573089984,3.039011018,2,2.66392817,4.273204851,2.294813454,2.92630283,2,2,2.187861428,2,2
Up,ENSG00000135951,3.837987184,4.35E-04,TSGA10,2q11.2,protein_coding,6.888180072,9.767243267,6.834307219,6.4832983,8.803305985,7.998063351,6.242748499,6.154231354,9.830032219,7.936588635,11.64668602,6.687116121,10.2062588,7.823186572,5.87078374,5.115726374,5.195283572
Up,AC022148.1,3.837529682,4.79E-02,NA,NANA,NA,3.293609595,2.763234881,2.927940217,2.500692683,2.514184001,2,2,2.32287965,2.256765414,5.765247198,2.294813454,3.364964204,2.615670504,2.599299359,2,2.191566477,2.193015684
Up,ENSG00000213033,3.837104521,7.20E-03,AURKAP1,1q41,transcribed_processed_pseudogene,2.271836495,3.628482617,4.576296565,3.886278076,3.43975316,4.142068934,4.383849221,4.003565098,4.23301105,3.402244509,2.931233264,2,2.438129562,2.330547295,2.187861428,2.191566477,2.193015684
Up,Z93943.1,3.836830409,8.27E-07,NA,NANA,NA,3.802451749,4.61199278,5.25916675,5.15104081,4.401046386,5.012880597,4.058127951,4.46332038,4.600440968,4.920769468,6.056940509,4.776650969,4.814015687,3.613495145,2.503065652,2.360652009,2.653154559
Up,ENSG00000231473,3.836712958,5.72E-05,RB1-DT,13q14.2,lncRNA,4.363696753,5.297538729,2.927940217,4.110744705,4.566605823,3.43668046,4.649406881,3.703730891,4.81530987,5.366117969,6.709655922,4.776650969,5.519538886,5.970572844,2.875342688,2.360652009,2.515462468
Up,ENSG00000266370,3.836379013,5.18E-02,MIR3657,12q24.13,miRNA,2.271836495,2,2.537324753,2.698075403,3.049955021,3.561118953,3.636746245,2,2.66392817,3.902475439,2.748614975,2,2.438129562,2.330547295,2,2.191566477,2
Up,ENSG00000179954,3.836304823,8.15E-05,SSC5D,19q13.42,protein_coding,5.726098933,5.154233855,4.462782269,4.110744705,4.566605823,4.875816458,5.878984378,3.462457117,4.347874008,5.980767721,8.040974273,5.924222876,5.647604164,4.679715807,2.980769487,2.774009101,2.894452715
Up,ENSG00000102302,3.836014765,7.61E-03,FGD1,Xp11.22,protein_coding,3.885757382,2.948393634,3.890514063,2.271959108,2.514184001,2.792072235,3.039011018,2.32287965,2.831218676,5.204081802,4.832203707,5.036186281,4.739318076,3.021452212,2,2.191566477,2.515462468
Up,ENSG00000084710,3.835421968,4.80E-04,EFR3B,2p23.3,protein_coding,5.726098933,4.165577728,4.681527138,2.271959108,5.439394512,4.430113682,5.878984378,2.586548077,4.041506045,6.74105097,6.794608676,5.692683294,5.647604164,5.711720113,3.257457016,2.648936706,2.193015684
Up,ENSG00000228013,3.835290599,4.73E-04,IL6R-AS1,1q21.3,lncRNA,3.964514162,4.088830158,2.537324753,3.026610167,3.999026873,3.150082844,3.039011018,3.324780878,3.898075499,4.920769468,4.061488961,3.887992662,4.18538021,4.426891474,2,2.648936706,2
Up,AP001207.3,3.835099122,5.02E-03,NA,NANA,NA,3.026246778,6.359252617,3.70327539,2.698075403,5.289512173,4.060079415,2,2.586548077,5.772075593,4.920769468,7.148218463,3.087801944,5.427375902,3.347632735,3.079013966,2.360652009,2.193015684
Up,ENSG00000248429,3.834901367,3.15E-07,FAM198B-AS1,4q32.1,lncRNA,5.855725031,6.499275421,5.325613382,7.672271854,7.68722763,6.810839641,7.567180869,6.958794789,8.17583733,8.956920371,6.037153022,6.379121299,6.069588382,7.924521666,4.552767744,3.646183597,3.194312057
Up,ENSG00000260452,3.834897832,2.53E-04,TPRKBP2,16p12.1,processed_pseudogene,3.293609595,3.628482617,4.339567764,4.852676267,4.458369993,5.253212459,5.238565024,5.862405316,4.553341527,4.695344106,3.492525312,3.087801944,2.773737535,4.281655173,2.503065652,2.648936706,2
Up,AL359880.1,3.834675477,1.46E-02,NA,NANA,NA,2.271836495,3.112468962,2.537324753,4.110744705,3.191915294,3.880640875,2,4.325730554,2.981110704,3.402244509,2.748614975,2.536251694,2.773737535,2.825761993,2,2.360652009,2
Up,ENSG00000100290,3.834331152,1.60E-03,BIK,22q13.2,protein_coding,4.892907059,5.760354883,3.235014154,3.166508634,5.157277109,4.555095981,4.873598929,3.810750453,5.6653717,3.067237024,8.3525216,4.517804304,7.168015954,5.396041892,3.559264428,2.511983174,2.515462468
Up,AL139042.1,3.834309065,2.33E-04,NA,NANA,NA,3.619853155,4.717722894,4.339567764,3.965045117,4.213994835,3.880640875,7.322947977,5.935177752,5.450834147,5.70593162,4.87741793,4.053597495,3.274641306,6.307194864,2.638116342,2.191566477,3.101116264
Up,ENSG00000116254,3.832720127,2.07E-02,CHD5,1p36.31,protein_coding,5.368833823,2,3.235014154,2.271959108,2.892486027,2.573089984,4.058127951,2,2.474663246,5.644072361,4.40811417,5.836014444,3.274641306,2.825761993,2.503065652,2.191566477,2.193015684
Up,AC090518.1,3.832563088,5.84E-03,NA,NANA,NA,3.410748135,2.763234881,3.235014154,3.026610167,3.191915294,2.792072235,3.636746245,4.003565098,3.55972141,6.294406096,3.604326202,4.053597495,3.164762633,2.330547295,2,2.191566477,2.515462468
Up,AL590627.1,3.831330139,1.24E-03,NA,NANA,NA,5.680166106,3.628482617,4.339567764,3.29403227,3.191915294,3.150082844,4.383849221,2.586548077,2.981110704,4.099715818,5.045310699,4.573422509,4.005829849,3.021452212,2.354054815,2,2.515462468
Up,ENSG00000121933,3.830985103,2.69E-05,TMIGD3,1p13.2,protein_coding,6.622765677,4.665826194,8.95651123,6.45628594,6.128059551,6.651997347,6.8291028,8.987707584,6.821279976,6.168237308,3.980918254,8.199322329,7.342177839,6.21018169,4.116955257,3.771484816,3.779706423
Up,ENSG00000185304,3.830294614,9.94E-03,RGPD2,2p11.2,protein_coding,3.026246778,2,2.537324753,2.87167451,6.180103671,6.457553694,6.533014447,6.705008766,4.23301105,5.644072361,5.363981256,5.221675518,5.403384906,2.330547295,3.489523162,2,2.193015684
Up,ENSG00000232709,3.829961139,6.29E-02,MARK2P9,10q23.33,processed_pseudogene,3.293609595,2,2,2,2.279879007,2.792072235,3.039011018,2,2.256765414,3.902475439,2.748614975,3.485838585,3.045820324,2.599299359,2,2.191566477,2
Up,ENSG00000130433,3.828647666,3.32E-03,CACNG6,19q13.42,protein_coding,6.048827423,7.907789566,5.389133935,2.271959108,6.691243524,5.459167227,5.391405783,2.32287965,7.428816834,4.812455238,11.29542871,5.386010222,9.391933908,7.041278024,4.021347242,3.886767675,2.363228869
Up,ENSG00000261336,3.827791677,2.45E-02,EIF4BP5,16q12.1,processed_pseudogene,4.475490268,2.550764176,2,2.500692683,2.892486027,2,2,3.462457117,3.46109485,5.644072361,2.748614975,3.797469162,2.773737535,4.032059873,2.354054815,2.191566477,2
Up,AC009088.1,3.827473473,1.77E-05,NA,NANA,NA,3.885757382,5.547426678,4.779601204,5.116949498,4.849738854,4.670108849,6.881669583,5.732313905,4.504652392,5.204081802,4.210270884,4.678612313,3.376740405,4.426891474,2.187861428,3.094928012,2.363228869
Up,ENSG00000226650,3.826323512,7.26E-02,KIF4B,5q33.2,protein_coding,2.697801619,2.30150653,2,2.271959108,2,2.573089984,2,2.32287965,2.831218676,5.579441441,2.539484116,4.271036688,2.23563311,3.021452212,2.354054815,2,2
Up,ENSG00000143369,3.825779163,1.89E-05,ECM1,1q21.2,protein_coding,9.504591853,8.186284381,6.413292712,8.501707126,9.101999602,8.784586002,11.54449452,8.086830531,8.553331729,7.520801762,6.950835935,8.667035711,7.688338353,10.49779776,5.583379844,5.250989112,5.718944051
Up,ENSG00000072133,3.825499512,8.49E-03,RPS6KA6,Xq21.1,protein_coding,4.039193248,6.613266492,3.235014154,2.271959108,5.086317918,4.776625921,2,3.588131912,5.525947733,6.854650021,8.584937543,5.289671656,7.284239861,5.125107117,3.689381203,3.18778501,2
Up,ENSG00000181378,3.825473753,3.61E-03,CFAP65,2q35,protein_coding,7.99605327,10.13959597,7.363304902,3.411193517,8.8969907,7.835071476,4.383849221,3.810750453,10.09550716,6.211531206,13.15657229,7.352005757,11.59227825,9.121764561,6.051048705,5.559764686,3.586937968
Up,ENSG00000235098,3.825293241,4.35E-03,ANKRD65,1p36.33,protein_coding,5.39750352,8.561282491,5.905894266,3.026610167,7.077082228,5.824572041,4.873598929,2.586548077,7.780277142,3.902475439,9.876403919,4.573422509,8.643888127,6.325838535,4.651869264,3.710194115,3.194312057
Up,AC004990.1,3.825088984,1.88E-03,NA,NANA,NA,5.216260847,7.255081937,6.0306434,3.714535692,6.870871858,5.748087314,4.383849221,3.462457117,7.40911059,4.812455238,9.849710273,5.036186281,8.377592274,5.562498084,3.079013966,4.273241879,3.779706423
Up,AC009185.1,3.824947323,2.59E-02,NA,NANA,NA,2.271836495,3.112468962,2,2,3.321149646,2.573089984,3.039011018,2.8093932,2.981110704,3.402244509,3.492525312,2.92630283,2.916183574,5.037334597,2.187861428,2.191566477,2
Up,ENSG00000144847,3.824252725,2.23E-03,IGSF11,3q13.32,protein_coding,4.039193248,4.307813766,2.927940217,3.411193517,4.074298501,3.781793089,3.636746245,4.46332038,4.041506045,6.95995342,7.184649653,4.271036688,5.667885231,4.894770825,2.187861428,3.357289236,2
Up,ENSG00000222035,3.824162037,9.16E-02,KIAA2012-AS1,2q33.1,lncRNA,3.410748135,2.30150653,2,2.500692683,2.279879007,2,2,2,2.474663246,5.440785918,2.539484116,4.626975898,2.615670504,2,2.187861428,2.191566477,2
Up,ENSG00000282977,3.823713349,1.27E-08,PCBP2-OT1,12q13.13,lncRNA,3.619853155,5.036565194,4.957762864,5.046250563,4.849738854,5.289645328,5.529594309,5.174149338,4.553341527,5.822220053,5.75167249,5.505204436,4.814015687,5.396041892,3.079013966,2.511983174,2.193015684
Up,ENSG00000131746,3.823664601,2.71E-03,TNS4,17q21.2,protein_coding,5.425614566,5.263024795,5.67052882,2.500692683,4.715106929,5.289645328,2,3.703730891,3.55972141,5.765247198,7.744174888,4.868449207,8.402012399,5.53070792,2.875342688,2.774009101,3.442444154
Up,ENSG00000167656,3.823366958,2.41E-02,LY6D,8q24.3,protein_coding,3.026246778,4.86307198,2.537324753,2.271959108,2.279879007,3.300486713,3.039011018,2,3.738795043,3.067237024,8.89632546,3.087801944,8.824118175,3.193741221,2.354054815,2,2
Up,ENSG00000162944,3.822284029,3.46E-02,RFTN2,2q33.1,protein_coding,4.676027588,2.763234881,2.927940217,2.271959108,2.514184001,2.314816316,3.039011018,2,2.981110704,6.649567334,3.604326202,5.113266566,3.872375626,2.330547295,2.761600005,2,2
Up,ENSG00000175318,3.822027361,1.78E-03,GRAMD2A,15q23,protein_coding,6.219108014,7.315273762,5.325613382,3.29403227,6.262877357,5.39372889,4.058127951,3.172566661,6.685895744,5.644072361,9.839749923,6.085942408,7.76565196,6.564326231,3.750288076,4.315011073,2.653154559
Up,ENSG00000249307,3.820799062,8.81E-05,LINC01088,4q21.21,lncRNA,4.932628166,4.437276585,4.681527138,4.676629738,3.651192063,4.219648425,5.391405783,4.325730554,4.23301105,7.604386203,5.676918418,5.446837945,4.777150275,4.032059873,2.638116342,2.995680749,2.363228869
Up,ENSG00000237877,3.819077944,3.20E-08,LINC01473,2q32.1,lncRNA,5.008932786,6.148528294,5.449975284,5.936760351,5.439394512,5.943672256,6.320970858,5.091656161,5.852097434,6.649567334,7.731917974,5.446837945,6.371139846,4.943874144,2.761600005,2.889098255,3.516499286
Up,ENSG00000187775,3.818243537,9.72E-05,DNAH17,17q25.3,protein_coding,7.387042609,9.564293334,7.409990116,9.614706789,10.22615072,8.159338484,7.719350759,11.41625553,10.37993599,8.816759451,7.905660177,8.098663196,6.868405676,11.59087434,5.857003052,6.738905518,4.686999976
Up,AC091045.1,3.818179543,4.58E-02,NA,NANA,NA,3.166112863,2.948393634,2,2.500692683,2,2.792072235,3.039011018,2.32287965,2.66392817,5.579441441,2.294813454,3.364964204,2.916183574,2.825761993,2,2,2.363228869
Up,ENSG00000100065,3.816059397,3.61E-03,CARD10,22q13.1,protein_coding,4.039193248,4.86307198,4.204838992,2.500692683,3.321149646,2.573089984,4.058127951,2,3.820632321,5.579441441,6.852365491,5.386010222,5.667885231,3.837904181,2.354054815,2.511983174,2.653154559
Up,AC008883.3,3.815619582,2.65E-04,NA,NANA,NA,2.697801619,4.86307198,4.339567764,4.178424077,3.746322937,4.430113682,4.383849221,3.703730891,3.65203487,6.253563657,4.96380524,4.399690162,4.814015687,3.193741221,2.354054815,2,2.778842563
Up,AC112253.1,3.815080651,2.96E-02,NA,NANA,NA,4.242507246,2.30150653,2.537324753,2.271959108,2.514184001,2.792072235,2,2.32287965,2.981110704,5.115685075,2.294813454,3.087801944,2.773737535,3.730058582,2,2.191566477,2.193015684
Up,AC108681.1,3.814773962,3.95E-03,NA,NANA,NA,4.420676091,5.945860831,3.890514063,2,5.495243206,4.060079415,2,2.32287965,5.229013683,4.273204851,8.840336076,4.129777112,6.661464312,4.281655173,2.503065652,2.774009101,2.193015684
Up,ENSG00000105610,3.814754852,1.11E-03,KLF1,19p13.13,protein_coding,3.619853155,3.628482617,4.056220031,3.166508634,3.049955021,4.613748227,8.205206405,2.586548077,3.971572494,2,3.492525312,4.336797047,4.442434796,4.843937167,2,2.360652009,2.363228869
Up,AC068276.1,3.814375183,3.25E-02,NA,NANA,NA,2.500483405,3.393424398,2.537324753,2.698075403,2.279879007,2.314816316,3.039011018,2,2.474663246,3.902475439,2.931233264,3.233028716,2.438129562,2.330547295,2.187861428,2,2
Up,AC006348.1,3.814352794,4.12E-02,NA,NANA,NA,3.619853155,2.948393634,3.488060135,2,2.892486027,2.314816316,3.039011018,2,2,4.567879846,3.371327135,4.202135115,2.773737535,3.021452212,2.354054815,2,2
Up,ENSG00000274286,3.813890915,6.68E-04,ADRA2B,2q11.2,protein_coding,6.170100328,3.25977518,3.70327539,2.500692683,3.549342665,2.982154384,3.636746245,3.703730891,3.820632321,4.695344106,4.582069313,4.996044687,5.079255134,5.286093202,2.187861428,2.648936706,2.363228869
Up,ENSG00000250635,3.812503905,7.06E-03,CXXC5-AS1,5q31.2,lncRNA,4.852061288,2.763234881,3.235014154,2.500692683,4.213994835,2.982154384,2,2.8093932,2.831218676,2,3.980918254,3.364964204,3.645738482,4.679715807,2.187861428,2.191566477,2.193015684
Up,ENSG00000119660,3.811359275,1.26E-03,DPPA5P4,14q24.3,processed_pseudogene,3.519085808,3.733053638,2.537324753,3.29403227,3.321149646,3.43668046,3.039011018,3.588131912,3.240972708,2.630133537,4.582069313,3.797469162,3.800714192,3.837904181,2,2.511983174,2
Up,ENSG00000225808,3.811045739,7.49E-08,DNAJC19P5,2q31.2,processed_pseudogene,5.116317976,6.514026677,5.905894266,6.031309715,5.898793522,4.922966277,5.529594309,7.559239428,5.792501001,6.211531206,5.97610812,4.912246948,4.885035371,6.874006822,2.980769487,2.511983174,3.586937968
Up,ENSG00000183722,3.809769122,6.92E-05,LHFPL6,13q14.11,protein_coding,5.248093613,4.952424974,2.927940217,4.767336623,5.320760264,3.43668046,4.873598929,4.091097756,4.81530987,6.908262279,4.210270884,5.036186281,4.619477888,5.360315327,2.875342688,2,2.778842563
Up,ENSG00000178038,3.808156326,2.15E-04,ALS2CL,3p21.31,protein_coding,6.119369157,7.356780522,7.265142245,3.411193517,7.174376923,6.535471233,7.467526043,4.173621971,7.348323433,6.372777793,9.810906904,6.196346811,8.625858591,6.249773169,4.683445964,3.275025103,3.838634655
Up,AL365436.1,3.807731646,2.65E-02,NA,NANA,NA,2,2.30150653,3.890514063,3.166508634,2.892486027,2.792072235,4.383849221,3.588131912,3.65203487,4.273204851,2.748614975,2.536251694,2.916183574,2,2,2,2.363228869
Up,ENSG00000204010,3.807333477,1.65E-02,IFIT1B,10q23.31,protein_coding,3.519085808,2.763234881,3.488060135,2.271959108,2.279879007,4.430113682,6.597293302,2.8093932,2.256765414,5.440785918,2.931233264,3.887992662,2.438129562,3.486679494,2.354054815,2.511983174,2
Up,AC005476.2,3.806819132,1.35E-03,NA,NANA,NA,4.722090283,5.076863904,3.235014154,2.698075403,4.341350516,2.982154384,2,3.462457117,4.930376854,5.511778789,7.023031841,3.700883144,5.627033921,5.125107117,2.503065652,2.511983174,2.653154559
Up,ENSG00000221643,3.80679164,1.24E-03,SNORA77,1q32.1,snoRNA,3.802451749,2.550764176,4.681527138,3.519550611,3.549342665,4.493957828,2,2.8093932,3.898075499,3.067237024,4.96380524,4.053597495,5.079255134,4.843937167,2.638116342,2.191566477,2
Up,ENSG00000185442,3.806765327,3.93E-05,FAM174B,15q26.1,protein_coding,6.535168445,8.391935424,6.944127756,5.771275883,7.501988833,6.155901072,6.320970858,6.662775111,8.302296467,7.652306991,10.37019408,6.622666277,9.043720833,9.560030459,4.651869264,4.770221015,4.587431412
Up,AL390961.2,3.806517202,4.97E-04,NA,NANA,NA,3.293609595,3.393424398,5.039219424,4.178424077,4.213994835,3.973148109,4.649406881,4.758936071,3.65203487,5.204081802,3.093311187,4.202135115,2.438129562,3.021452212,2.187861428,2.511983174,2.193015684
Up,ENSG00000110777,3.806297933,1.36E-03,POU2AF1,11q23.1,protein_coding,6.739341839,8.630605789,6.530611648,3.166508634,7.542314444,6.759810998,6.881669583,4.647848509,8.236730246,7.999694478,11.1940852,5.966383764,9.429540055,7.810004179,4.940270171,5.207295612,4.23937355
Up,AP002812.4,3.805535789,7.05E-03,NA,NANA,NA,3.026246778,2.763234881,2.537324753,3.802960962,3.191915294,3.880640875,3.039011018,3.172566661,3.240972708,4.099715818,2.748614975,3.233028716,2.438129562,2.825761993,2,2.191566477,2.193015684
Up,AC012645.2,3.805262043,6.74E-02,NA,NANA,NA,2.871350845,2,2,2.271959108,2,2.314816316,2,2.8093932,2.831218676,4.428052843,2.539484116,3.087801944,2.23563311,3.193741221,2.187861428,2,2
Up,AC004156.1,3.805120525,1.93E-02,NA,NANA,NA,3.293609595,2,2.927940217,2.500692683,2.892486027,2.982154384,3.636746245,2.32287965,2.256765414,5.644072361,3.804875402,4.626975898,3.045820324,3.021452212,2.354054815,2.191566477,2
Up,ENSG00000185290,3.8050304,7.04E-02,NUPR2,7p11.2,protein_coding,2.697801619,2.30150653,2.927940217,2.271959108,2.279879007,2.573089984,2,2,2,2.630133537,4.468460007,2.292899406,3.274641306,2.330547295,2,2.191566477,2
Up,ENSG00000158008,3.804858097,8.15E-02,EXTL1,1p36.11,protein_coding,4.242507246,2,2.537324753,2,2.279879007,2,2,2,2.981110704,4.428052843,3.371327135,4.459955653,3.045820324,3.193741221,2.354054815,2,2
Up,ENSG00000223734,3.804248954,1.35E-02,LAPTM4A-DT,2p24.1,lncRNA,4.110196186,3.921881276,2,2.698075403,3.049955021,2.573089984,2,3.172566661,3.116884692,4.099715818,3.093311187,3.364964204,2.615670504,2.825761993,2.354054815,2,2
Up,ENSG00000176716,3.803829763,8.88E-02,OR10AB1P,11p15.4,transcribed_unprocessed_pseudogene,2.500483405,2.948393634,2,2,2.514184001,2.792072235,2,2,2.474663246,4.812455238,5.045310699,3.364964204,2.916183574,2,2,2,2.363228869
Up,ENSG00000215244,3.803334948,4.96E-07,LINC02649,10p15.1,lncRNA,5.248093613,7.760929641,4.957762864,7.801309771,7.607115809,6.78555092,7.982635325,8.701673313,7.498853958,9.025240858,7.582927881,6.67445443,5.942166255,8.32745418,4.021347242,4.577756548,3.89525007
Up,AC006369.1,3.801340762,3.88E-04,NA,NANA,NA,3.166112863,7.219524399,3.235014154,7.416053331,7.343664214,5.988689214,5.067592255,8.32210464,6.707569051,7.215241532,5.230952274,5.221675518,5.627033921,8.952134146,3.079013966,3.771484816,4.052873806
Up,ENSG00000109321,3.800373933,4.85E-08,AREG ENSG00000109321,4q13.3,protein_coding,6.794277774,8.722381547,5.116321593,6.357549083,8.196989659,6.919454172,7.20413412,8.219006741,7.738777812,6.44711056,7.555369794,6.178522876,6.15827365,8.07537224,3.416238522,4.395087721,4.052873806
